#options: 1280x720 fps=25/1 timebase=1/25 bitdepth=8 cabac=0 ref=1 deblock=0:0:0 analyse=0x1:0 me=dia subme=2 psy=1 psy_rd=1.00:0.00 mixed_ref=0 me_range=16 chroma_me=1 trellis=0 8x8dct=0 cqm=0 deadzone=21,11 fast_pskip=1 chroma_qp_offset=0 threads=12 lookahead_threads=5 sliced_threads=0 nr=0 decimate=1 interlaced=0 bluray_compat=0 constrained_intra=0 bframes=8 b_pyramid=2 b_adapt=2 b_bias=0 direct=3 weightb=0 open_gop=0 weightp=0 keyint=250 keyint_min=25 scenecut=40 intra_refresh=0 rc_lookahead=60 rc=abr mbtree=1 bitrate=2000 ratetol=1.0 qcomp=0.60 qpmin=0 qpmax=69 qpstep=4 ip_ratio=1.40 aq=1:1.00
in:128 out:127 type:P dur:2 cpbdur:2 q:34.79 aq:29.48 tex:57160 mv:28438 misc:3578 imb:2125 pmb:592 smb:883 d:s ref:0 ;
in:127 out:128 type:b dur:2 cpbdur:2 q:34.81 aq:31.41 tex:29752 mv:21568 misc:3440 imb:564 pmb:1346 smb:1690 d:s ref:0 ;
in:130 out:129 type:P dur:2 cpbdur:2 q:34.79 aq:29.39 tex:61196 mv:28059 misc:3545 imb:2272 pmb:495 smb:833 d:s ref:0 ;
in:129 out:130 type:b dur:2 cpbdur:2 q:34.79 aq:31.25 tex:31622 mv:24025 misc:3505 imb:685 pmb:1361 smb:1554 d:s ref:0 ;
in:132 out:131 type:P dur:2 cpbdur:2 q:34.78 aq:28.21 tex:57696 mv:28878 misc:3586 imb:2372 pmb:480 smb:748 d:s ref:0 ;
in:131 out:132 type:b dur:2 cpbdur:2 q:34.79 aq:30.99 tex:29533 mv:23426 misc:3457 imb:685 pmb:1394 smb:1521 d:s ref:0 ;
in:134 out:133 type:P dur:2 cpbdur:2 q:34.79 aq:29.33 tex:58182 mv:27299 misc:3455 imb:2137 pmb:511 smb:952 d:s ref:0 ;
in:133 out:134 type:b dur:2 cpbdur:2 q:34.79 aq:30.71 tex:30691 mv:22039 misc:3470 imb:624 pmb:1375 smb:1601 d:s ref:0 ;
in:136 out:135 type:P dur:2 cpbdur:2 q:34.79 aq:30.19 tex:60062 mv:28682 misc:3576 imb:2220 pmb:528 smb:852 d:s ref:0 ;
in:135 out:136 type:b dur:2 cpbdur:2 q:34.79 aq:30.90 tex:32224 mv:23248 misc:3520 imb:650 pmb:1394 smb:1556 d:s ref:0 ;
in:138 out:137 type:P dur:2 cpbdur:2 q:34.80 aq:30.32 tex:65126 mv:31839 misc:3627 imb:2546 pmb:493 smb:561 d:s ref:0 ;
in:137 out:138 type:b dur:2 cpbdur:2 q:34.79 aq:31.13 tex:31623 mv:24511 misc:3594 imb:714 pmb:1427 smb:1459 d:s ref:0 ;
in:140 out:139 type:P dur:2 cpbdur:2 q:34.82 aq:30.58 tex:66554 mv:32065 misc:3637 imb:2463 pmb:583 smb:554 d:s ref:0 ;
in:139 out:140 type:b dur:2 cpbdur:2 q:34.81 aq:31.77 tex:32541 mv:24753 misc:3562 imb:683 pmb:1415 smb:1502 d:s ref:0 ;
in:142 out:141 type:P dur:2 cpbdur:2 q:34.84 aq:31.11 tex:64692 mv:31896 misc:3628 imb:2305 pmb:636 smb:659 d:s ref:0 ;
in:141 out:142 type:b dur:2 cpbdur:2 q:34.83 aq:32.78 tex:34142 mv:24818 misc:3376 imb:745 pmb:1264 smb:1591 d:s ref:0 ;
in:144 out:143 type:P dur:2 cpbdur:2 q:34.87 aq:31.34 tex:67315 mv:32974 misc:3615 imb:2257 pmb:714 smb:629 d:s ref:0 ;
in:143 out:144 type:b dur:2 cpbdur:2 q:34.85 aq:32.45 tex:34627 mv:26406 misc:3559 imb:761 pmb:1344 smb:1495 d:s ref:0 ;
in:147 out:145 type:P dur:2 cpbdur:2 q:34.90 aq:31.70 tex:68539 mv:33262 misc:3647 imb:2569 pmb:558 smb:473 d:s ref:0 ;
in:145 out:146 type:B dur:2 cpbdur:2 q:34.88 aq:32.06 tex:41001 mv:29942 misc:3745 imb:874 pmb:1560 smb:1166 d:s ref:0 ;
in:146 out:147 type:b dur:2 cpbdur:2 q:34.89 aq:32.63 tex:31575 mv:25280 misc:3633 imb:667 pmb:1464 smb:1469 d:- ref:0 ;
in:148 out:148 type:P dur:2 cpbdur:2 q:34.90 aq:31.29 tex:63300 mv:33356 misc:3712 imb:2186 pmb:922 smb:492 d:s ref:0 ;
in:151 out:149 type:P dur:2 cpbdur:2 q:34.95 aq:31.56 tex:65011 mv:32972 misc:3713 imb:2559 pmb:580 smb:461 d:s ref:0 ;
in:149 out:150 type:B dur:2 cpbdur:2 q:34.92 aq:32.13 tex:36382 mv:27931 misc:3743 imb:824 pmb:1457 smb:1319 d:s ref:0 ;
in:150 out:151 type:b dur:2 cpbdur:2 q:34.94 aq:32.84 tex:34212 mv:25578 misc:3594 imb:732 pmb:1392 smb:1476 d:- ref:0 ;
in:154 out:152 type:P dur:2 cpbdur:2 q:34.97 aq:31.07 tex:74383 mv:34027 misc:3646 imb:2675 pmb:515 smb:410 d:s ref:0 ;
in:152 out:153 type:B dur:2 cpbdur:2 q:34.96 aq:31.80 tex:44354 mv:27799 misc:3727 imb:1005 pmb:1437 smb:1158 d:s ref:0 ;
in:153 out:154 type:b dur:2 cpbdur:2 q:34.96 aq:32.84 tex:31477 mv:24277 misc:3478 imb:710 pmb:1315 smb:1575 d:- ref:0 ;
in:156 out:155 type:P dur:2 cpbdur:2 q:35.00 aq:30.77 tex:66619 mv:32256 misc:3669 imb:2520 pmb:614 smb:466 d:s ref:0 ;
in:155 out:156 type:b dur:2 cpbdur:2 q:34.98 aq:32.50 tex:31543 mv:24559 misc:3418 imb:725 pmb:1271 smb:1604 d:s ref:0 ;
in:158 out:157 type:P dur:2 cpbdur:2 q:35.02 aq:30.50 tex:63624 mv:31481 misc:3679 imb:2352 pmb:633 smb:615 d:s ref:0 ;
in:157 out:158 type:b dur:2 cpbdur:2 q:35.01 aq:32.83 tex:34151 mv:23528 misc:3297 imb:699 pmb:1232 smb:1669 d:s ref:0 ;
in:160 out:159 type:P dur:2 cpbdur:2 q:35.01 aq:30.40 tex:68589 mv:32396 misc:3655 imb:2447 pmb:624 smb:529 d:s ref:0 ;
in:159 out:160 type:b dur:2 cpbdur:2 q:35.01 aq:32.53 tex:35291 mv:22734 misc:3127 imb:717 pmb:1114 smb:1769 d:s ref:0 ;
in:162 out:161 type:P dur:2 cpbdur:2 q:35.04 aq:30.47 tex:66520 mv:31734 misc:3602 imb:2389 pmb:608 smb:603 d:s ref:0 ;
in:161 out:162 type:b dur:2 cpbdur:2 q:35.02 aq:32.42 tex:33016 mv:24663 misc:3209 imb:715 pmb:1165 smb:1720 d:s ref:0 ;
in:164 out:163 type:P dur:2 cpbdur:2 q:35.02 aq:31.04 tex:68670 mv:30487 misc:3603 imb:2295 pmb:605 smb:700 d:s ref:0 ;
in:163 out:164 type:b dur:2 cpbdur:2 q:35.03 aq:31.97 tex:34926 mv:26132 misc:3374 imb:703 pmb:1376 smb:1521 d:s ref:0 ;
in:166 out:165 type:P dur:2 cpbdur:2 q:35.06 aq:31.60 tex:77889 mv:31359 misc:3552 imb:2421 pmb:521 smb:658 d:s ref:0 ;
in:165 out:166 type:b dur:2 cpbdur:2 q:35.04 aq:32.32 tex:41836 mv:28897 misc:3483 imb:963 pmb:1297 smb:1340 d:s ref:0 ;
in:168 out:167 type:P dur:2 cpbdur:2 q:35.08 aq:31.61 tex:67467 mv:28944 misc:3493 imb:2048 pmb:612 smb:940 d:s ref:0 ;
in:167 out:168 type:b dur:2 cpbdur:2 q:35.07 aq:32.95 tex:40363 mv:27429 misc:3312 imb:896 pmb:1215 smb:1489 d:s ref:0 ;
in:170 out:169 type:P dur:2 cpbdur:2 q:35.09 aq:31.06 tex:69933 mv:30962 misc:3553 imb:2267 pmb:606 smb:727 d:s ref:0 ;
in:169 out:170 type:b dur:2 cpbdur:2 q:35.09 aq:32.54 tex:35999 mv:26571 misc:3270 imb:791 pmb:1213 smb:1596 d:s ref:0 ;
in:172 out:171 type:P dur:2 cpbdur:2 q:35.11 aq:31.84 tex:74985 mv:30202 misc:3533 imb:2126 pmb:624 smb:850 d:s ref:0 ;
in:171 out:172 type:b dur:2 cpbdur:2 q:35.10 aq:33.47 tex:37532 mv:26230 misc:3254 imb:801 pmb:1204 smb:1595 d:s ref:0 ;
in:175 out:173 type:P dur:2 cpbdur:2 q:35.14 aq:31.04 tex:70844 mv:30698 misc:3538 imb:2272 pmb:564 smb:764 d:s ref:0 ;
in:173 out:174 type:B dur:2 cpbdur:2 q:35.12 aq:32.71 tex:46943 mv:27145 misc:3184 imb:937 pmb:1131 smb:1532 d:s ref:0 ;
in:174 out:175 type:b dur:2 cpbdur:2 q:35.13 aq:33.60 tex:36352 mv:23896 misc:3104 imb:760 pmb:1166 smb:1674 d:- ref:0 ;
in:178 out:176 type:P dur:2 cpbdur:2 q:35.14 aq:29.81 tex:64997 mv:31027 misc:3616 imb:2468 pmb:527 smb:605 d:s ref:0 ;
in:176 out:177 type:B dur:2 cpbdur:2 q:35.14 aq:32.05 tex:43587 mv:25163 misc:3386 imb:857 pmb:1255 smb:1488 d:s ref:0 ;
in:177 out:178 type:b dur:2 cpbdur:2 q:35.14 aq:31.89 tex:32278 mv:22046 misc:3444 imb:592 pmb:1350 smb:1658 d:- ref:0 ;
in:181 out:179 type:P dur:2 cpbdur:2 q:35.18 aq:30.38 tex:65327 mv:30466 misc:3567 imb:2383 pmb:562 smb:655 d:s ref:0 ;
in:179 out:180 type:B dur:2 cpbdur:2 q:35.15 aq:31.61 tex:38041 mv:23652 misc:3411 imb:770 pmb:1282 smb:1548 d:s ref:0 ;
in:180 out:181 type:b dur:2 cpbdur:2 q:35.17 aq:32.66 tex:29482 mv:21742 misc:3152 imb:630 pmb:1174 smb:1796 d:- ref:0 ;
in:184 out:182 type:P dur:2 cpbdur:2 q:35.19 aq:30.73 tex:64858 mv:29427 misc:3539 imb:2196 pmb:605 smb:799 d:s ref:0 ;
in:182 out:183 type:B dur:2 cpbdur:2 q:35.18 aq:32.15 tex:37008 mv:24066 misc:3406 imb:846 pmb:1192 smb:1562 d:s ref:0 ;
in:183 out:184 type:b dur:2 cpbdur:2 q:35.19 aq:32.98 tex:27527 mv:20330 misc:3111 imb:595 pmb:1082 smb:1923 d:- ref:0 ;
in:186 out:185 type:P dur:2 cpbdur:2 q:35.23 aq:31.03 tex:61667 mv:25693 misc:3496 imb:1839 pmb:603 smb:1158 d:s ref:0 ;
in:185 out:186 type:b dur:2 cpbdur:2 q:35.21 aq:33.61 tex:30767 mv:20918 misc:2947 imb:637 pmb:1046 smb:1917 d:s ref:0 ;
in:190 out:187 type:P dur:2 cpbdur:2 q:35.23 aq:31.09 tex:70801 mv:31076 misc:3571 imb:2353 pmb:584 smb:663 d:s ref:0 ;
in:188 out:188 type:B dur:2 cpbdur:2 q:35.23 aq:31.98 tex:47701 mv:26936 misc:3363 imb:867 pmb:1314 smb:1419 d:s ref:0 ;
in:187 out:189 type:b dur:2 cpbdur:2 q:35.23 aq:33.38 tex:29264 mv:20675 misc:3133 imb:510 pmb:1255 smb:1835 d:s ref:0 ;
in:189 out:190 type:b dur:2 cpbdur:2 q:35.23 aq:33.12 tex:29207 mv:21146 misc:3143 imb:510 pmb:1270 smb:1820 d:- ref:0 ;
in:192 out:191 type:P dur:2 cpbdur:2 q:35.26 aq:30.87 tex:61344 mv:27472 misc:3528 imb:1904 pmb:646 smb:1050 d:s ref:0 ;
in:191 out:192 type:b dur:2 cpbdur:2 q:35.25 aq:33.15 tex:26729 mv:20122 misc:3029 imb:505 pmb:1186 smb:1909 d:s ref:0 ;
in:194 out:193 type:P dur:2 cpbdur:2 q:35.24 aq:31.84 tex:61088 mv:27256 misc:3424 imb:1807 pmb:640 smb:1153 d:s ref:0 ;
in:193 out:194 type:b dur:2 cpbdur:2 q:35.25 aq:33.08 tex:28873 mv:22212 misc:3235 imb:632 pmb:1172 smb:1796 d:s ref:0 ;
in:196 out:195 type:P dur:2 cpbdur:2 q:35.25 aq:31.56 tex:63692 mv:30230 misc:3526 imb:2154 pmb:634 smb:812 d:s ref:0 ;
in:195 out:196 type:b dur:2 cpbdur:2 q:35.24 aq:33.00 tex:32038 mv:24481 misc:3177 imb:669 pmb:1209 smb:1722 d:s ref:0 ;
in:199 out:197 type:P dur:2 cpbdur:2 q:35.24 aq:30.93 tex:69901 mv:30370 misc:3529 imb:2393 pmb:522 smb:685 d:s ref:0 ;
in:197 out:198 type:B dur:2 cpbdur:2 q:35.25 aq:32.57 tex:39704 mv:26217 misc:3431 imb:811 pmb:1285 smb:1504 d:s ref:0 ;
in:198 out:199 type:b dur:2 cpbdur:2 q:35.24 aq:32.79 tex:32581 mv:21912 misc:3187 imb:612 pmb:1210 smb:1778 d:- ref:0 ;
in:202 out:200 type:P dur:2 cpbdur:2 q:35.24 aq:30.96 tex:65991 mv:30754 misc:3567 imb:2435 pmb:466 smb:699 d:s ref:0 ;
in:200 out:201 type:B dur:2 cpbdur:2 q:35.24 aq:31.66 tex:39362 mv:26088 misc:3494 imb:701 pmb:1460 smb:1439 d:s ref:0 ;
in:201 out:202 type:b dur:2 cpbdur:2 q:35.24 aq:32.24 tex:31542 mv:22049 misc:3385 imb:512 pmb:1413 smb:1675 d:- ref:0 ;
in:205 out:203 type:P dur:2 cpbdur:2 q:35.18 aq:30.85 tex:66483 mv:33040 misc:3645 imb:2705 pmb:464 smb:431 d:s ref:0 ;
in:203 out:204 type:B dur:2 cpbdur:2 q:35.22 aq:31.62 tex:37376 mv:26377 misc:3711 imb:840 pmb:1391 smb:1369 d:s ref:0 ;
in:204 out:205 type:b dur:2 cpbdur:2 q:35.20 aq:32.39 tex:27294 mv:21950 misc:3412 imb:604 pmb:1320 smb:1676 d:- ref:0 ;
in:207 out:206 type:P dur:2 cpbdur:2 q:35.14 aq:31.10 tex:60994 mv:29671 misc:3655 imb:2317 pmb:571 smb:712 d:s ref:0 ;
in:206 out:207 type:b dur:2 cpbdur:2 q:35.16 aq:32.63 tex:26496 mv:21788 misc:3316 imb:607 pmb:1250 smb:1743 d:s ref:0 ;
in:210 out:208 type:P dur:2 cpbdur:2 q:35.14 aq:30.84 tex:66348 mv:31616 misc:3724 imb:2543 pmb:504 smb:553 d:s ref:0 ;
in:208 out:209 type:B dur:2 cpbdur:2 q:35.14 aq:32.19 tex:37988 mv:24397 misc:3479 imb:925 pmb:1153 smb:1522 d:s ref:0 ;
in:209 out:210 type:b dur:2 cpbdur:2 q:35.14 aq:33.24 tex:28784 mv:22289 misc:3263 imb:718 pmb:1077 smb:1805 d:- ref:0 ;
in:212 out:211 type:P dur:2 cpbdur:2 q:35.15 aq:31.21 tex:59241 mv:28769 misc:3694 imb:2105 pmb:623 smb:872 d:s ref:0 ;
in:211 out:212 type:b dur:2 cpbdur:2 q:35.14 aq:32.58 tex:25312 mv:20886 misc:3210 imb:612 pmb:1130 smb:1858 d:s ref:0 ;
in:214 out:213 type:P dur:2 cpbdur:2 q:35.18 aq:31.09 tex:63726 mv:30289 misc:3697 imb:2234 pmb:645 smb:721 d:s ref:0 ;
in:213 out:214 type:b dur:2 cpbdur:2 q:35.16 aq:32.58 tex:27696 mv:21421 misc:3315 imb:546 pmb:1257 smb:1797 d:s ref:0 ;
in:216 out:215 type:P dur:2 cpbdur:2 q:35.20 aq:30.67 tex:64200 mv:29995 misc:3653 imb:2392 pmb:557 smb:651 d:s ref:0 ;
in:215 out:216 type:b dur:2 cpbdur:2 q:35.19 aq:32.75 tex:30599 mv:23213 misc:3332 imb:670 pmb:1211 smb:1719 d:s ref:0 ;
in:218 out:217 type:P dur:2 cpbdur:2 q:35.19 aq:30.24 tex:56809 mv:29041 misc:3638 imb:2187 pmb:621 smb:792 d:s ref:0 ;
in:217 out:218 type:b dur:2 cpbdur:2 q:35.19 aq:32.50 tex:27638 mv:21079 misc:3227 imb:563 pmb:1215 smb:1822 d:s ref:0 ;
in:220 out:219 type:P dur:2 cpbdur:2 q:35.18 aq:30.06 tex:57976 mv:29065 misc:3591 imb:2299 pmb:541 smb:760 d:s ref:0 ;
in:219 out:220 type:b dur:2 cpbdur:2 q:35.19 aq:32.06 tex:28295 mv:21399 misc:3290 imb:605 pmb:1161 smb:1834 d:s ref:0 ;
in:222 out:221 type:P dur:2 cpbdur:2 q:35.19 aq:30.12 tex:57182 mv:30430 misc:3620 imb:2244 pmb:642 smb:714 d:s ref:0 ;
in:221 out:222 type:b dur:2 cpbdur:2 q:35.19 aq:32.34 tex:24938 mv:19756 misc:3282 imb:500 pmb:1206 smb:1894 d:s ref:0 ;
in:224 out:223 type:P dur:2 cpbdur:2 q:35.17 aq:30.21 tex:51929 mv:25817 misc:3566 imb:1906 pmb:593 smb:1101 d:s ref:0 ;
in:223 out:224 type:b dur:2 cpbdur:2 q:35.18 aq:32.01 tex:26169 mv:20192 misc:3383 imb:485 pmb:1282 smb:1833 d:s ref:0 ;
in:227 out:225 type:P dur:2 cpbdur:2 q:35.14 aq:31.00 tex:54406 mv:29456 misc:3618 imb:2388 pmb:536 smb:676 d:s ref:0 ;
in:225 out:226 type:B dur:2 cpbdur:2 q:35.16 aq:30.69 tex:34758 mv:23038 misc:3604 imb:728 pmb:1408 smb:1464 d:s ref:0 ;
in:226 out:227 type:b dur:2 cpbdur:2 q:35.15 aq:31.97 tex:26312 mv:19613 misc:3195 imb:550 pmb:1121 smb:1929 d:- ref:0 ;
in:228 out:228 type:P dur:2 cpbdur:2 q:35.08 aq:29.98 tex:52128 mv:28653 misc:3739 imb:2035 pmb:775 smb:790 d:s ref:0 ;
in:230 out:229 type:P dur:2 cpbdur:2 q:35.09 aq:30.67 tex:55717 mv:28644 misc:3687 imb:2183 pmb:570 smb:847 d:s ref:0 ;
in:229 out:230 type:b dur:2 cpbdur:2 q:35.08 aq:31.96 tex:27937 mv:19271 misc:3112 imb:537 pmb:1103 smb:1960 d:s ref:0 ;
in:231 out:231 type:P dur:2 cpbdur:2 q:35.07 aq:30.70 tex:47477 mv:25341 misc:3614 imb:1755 pmb:691 smb:1154 d:s ref:0 ;
in:233 out:232 type:P dur:2 cpbdur:2 q:35.06 aq:30.67 tex:59804 mv:31249 misc:3715 imb:2552 pmb:551 smb:497 d:s ref:0 ;
in:232 out:233 type:b dur:2 cpbdur:2 q:35.07 aq:32.43 tex:30657 mv:20929 misc:3078 imb:679 pmb:1075 smb:1846 d:s ref:0 ;
in:234 out:234 type:P dur:2 cpbdur:2 q:35.05 aq:29.84 tex:50546 mv:28613 misc:3721 imb:2127 pmb:697 smb:776 d:s ref:0 ;
in:236 out:235 type:P dur:2 cpbdur:2 q:35.05 aq:29.64 tex:61571 mv:30471 misc:3710 imb:2357 pmb:575 smb:668 d:s ref:0 ;
in:235 out:236 type:b dur:2 cpbdur:2 q:35.05 aq:31.21 tex:30295 mv:23090 misc:3439 imb:691 pmb:1280 smb:1629 d:s ref:0 ;
in:238 out:237 type:P dur:2 cpbdur:2 q:35.04 aq:29.56 tex:58365 mv:28854 misc:3653 imb:2126 pmb:656 smb:818 d:s ref:0 ;
in:237 out:238 type:b dur:2 cpbdur:2 q:35.05 aq:31.17 tex:34178 mv:22236 misc:3586 imb:670 pmb:1364 smb:1566 d:s ref:0 ;
in:240 out:239 type:P dur:2 cpbdur:2 q:35.02 aq:30.31 tex:56468 mv:28716 misc:3552 imb:2200 pmb:576 smb:824 d:s ref:0 ;
in:239 out:240 type:b dur:2 cpbdur:2 q:35.03 aq:31.48 tex:32177 mv:22560 misc:3303 imb:695 pmb:1222 smb:1683 d:s ref:0 ;
in:242 out:241 type:P dur:2 cpbdur:2 q:35.02 aq:30.68 tex:62804 mv:31888 misc:3548 imb:2398 pmb:592 smb:610 d:s ref:0 ;
in:241 out:242 type:b dur:2 cpbdur:2 q:35.02 aq:32.12 tex:31475 mv:23628 misc:3185 imb:746 pmb:1124 smb:1730 d:s ref:0 ;
in:244 out:243 type:P dur:2 cpbdur:2 q:35.01 aq:30.71 tex:62596 mv:31282 misc:3554 imb:2293 pmb:624 smb:683 d:s ref:0 ;
in:243 out:244 type:b dur:2 cpbdur:2 q:35.02 aq:32.29 tex:34882 mv:25128 misc:3206 imb:787 pmb:1124 smb:1689 d:s ref:0 ;
in:246 out:245 type:P dur:2 cpbdur:2 q:35.01 aq:30.06 tex:58636 mv:29067 misc:3537 imb:2061 pmb:631 smb:908 d:s ref:0 ;
in:245 out:246 type:b dur:2 cpbdur:2 q:35.01 aq:32.18 tex:32283 mv:24240 misc:3261 imb:717 pmb:1182 smb:1701 d:s ref:0 ;
in:248 out:247 type:P dur:2 cpbdur:2 q:35.02 aq:30.02 tex:54380 mv:26860 misc:3472 imb:1925 pmb:610 smb:1065 d:s ref:0 ;
in:247 out:248 type:b dur:2 cpbdur:2 q:35.02 aq:31.82 tex:29745 mv:22543 misc:3256 imb:673 pmb:1135 smb:1792 d:s ref:0 ;
in:249 out:249 type:I dur:2 cpbdur:2 q:32.17 aq:26.68 tex:90937 mv:41482 misc:381 imb:3600 pmb:0 smb:0 d:s ref:;
in:250 out:250 type:P dur:2 cpbdur:2 q:35.05 aq:30.90 tex:40557 mv:20067 misc:3064 imb:1318 pmb:599 smb:1683 d:s ref:0 ;
in:252 out:251 type:P dur:2 cpbdur:2 q:35.06 aq:30.18 tex:60294 mv:27859 misc:3479 imb:2020 pmb:599 smb:981 d:s ref:0 ;
in:251 out:252 type:b dur:2 cpbdur:2 q:35.06 aq:33.27 tex:27708 mv:21286 misc:2830 imb:634 pmb:968 smb:1998 d:s ref:0 ;
in:254 out:253 type:P dur:2 cpbdur:2 q:35.07 aq:30.34 tex:59339 mv:27158 misc:3503 imb:1941 pmb:604 smb:1055 d:s ref:0 ;
in:253 out:254 type:b dur:2 cpbdur:2 q:35.06 aq:32.21 tex:26990 mv:21388 misc:3222 imb:541 pmb:1248 smb:1811 d:s ref:0 ;
in:258 out:255 type:P dur:2 cpbdur:2 q:35.06 aq:31.05 tex:76194 mv:34635 misc:3627 imb:2849 pmb:409 smb:342 d:s ref:0 ;
in:256 out:256 type:B dur:2 cpbdur:2 q:35.06 aq:31.04 tex:45017 mv:30259 misc:3564 imb:1114 pmb:1283 smb:1203 d:s ref:0 ;
in:255 out:257 type:b dur:2 cpbdur:2 q:35.06 aq:31.49 tex:25471 mv:22420 misc:3493 imb:591 pmb:1348 smb:1661 d:s ref:0 ;
in:257 out:258 type:b dur:2 cpbdur:2 q:35.06 aq:32.32 tex:25500 mv:23514 misc:3426 imb:628 pmb:1276 smb:1696 d:- ref:0 ;
in:261 out:259 type:P dur:2 cpbdur:2 q:35.04 aq:31.74 tex:70991 mv:33713 misc:3696 imb:2564 pmb:567 smb:469 d:s ref:0 ;
in:259 out:260 type:B dur:2 cpbdur:2 q:35.05 aq:32.25 tex:34412 mv:27250 misc:3490 imb:728 pmb:1386 smb:1486 d:s ref:0 ;
in:260 out:261 type:b dur:2 cpbdur:2 q:35.05 aq:32.43 tex:27777 mv:24446 misc:3361 imb:581 pmb:1360 smb:1659 d:- ref:0 ;
in:263 out:262 type:P dur:2 cpbdur:2 q:35.02 aq:31.65 tex:69536 mv:33291 misc:3741 imb:2451 pmb:627 smb:522 d:s ref:0 ;
in:262 out:263 type:b dur:2 cpbdur:2 q:35.03 aq:32.62 tex:29973 mv:26136 misc:3483 imb:670 pmb:1418 smb:1512 d:s ref:0 ;
in:266 out:264 type:P dur:2 cpbdur:2 q:35.02 aq:31.74 tex:81326 mv:35339 misc:3743 imb:2663 pmb:641 smb:296 d:s ref:0 ;
in:264 out:265 type:B dur:2 cpbdur:2 q:35.02 aq:32.37 tex:44348 mv:31742 misc:3694 imb:987 pmb:1496 smb:1117 d:s ref:0 ;
in:265 out:266 type:b dur:2 cpbdur:2 q:35.02 aq:32.90 tex:37324 mv:27157 misc:3567 imb:779 pmb:1437 smb:1384 d:- ref:0 ;
in:268 out:267 type:P dur:2 cpbdur:2 q:35.05 aq:31.85 tex:70098 mv:32591 misc:3735 imb:2417 pmb:665 smb:518 d:s ref:0 ;
in:267 out:268 type:b dur:2 cpbdur:2 q:35.03 aq:33.16 tex:34003 mv:27239 misc:3422 imb:792 pmb:1315 smb:1493 d:s ref:0 ;
in:270 out:269 type:P dur:2 cpbdur:2 q:35.06 aq:31.78 tex:73537 mv:32886 misc:3705 imb:2385 pmb:670 smb:545 d:s ref:0 ;
in:269 out:270 type:b dur:2 cpbdur:2 q:35.05 aq:32.67 tex:32876 mv:26652 misc:3336 imb:760 pmb:1280 smb:1560 d:s ref:0 ;
in:272 out:271 type:P dur:2 cpbdur:2 q:35.07 aq:31.84 tex:69352 mv:31996 misc:3700 imb:2271 pmb:698 smb:631 d:s ref:0 ;
in:271 out:272 type:b dur:2 cpbdur:2 q:35.07 aq:33.07 tex:32828 mv:26135 misc:3413 imb:731 pmb:1263 smb:1606 d:s ref:0 ;
in:274 out:273 type:P dur:2 cpbdur:2 q:35.06 aq:31.76 tex:74283 mv:33434 misc:3699 imb:2342 pmb:734 smb:524 d:s ref:0 ;
in:273 out:274 type:b dur:2 cpbdur:2 q:35.07 aq:33.44 tex:34838 mv:24659 misc:3303 imb:778 pmb:1115 smb:1707 d:s ref:0 ;
in:276 out:275 type:P dur:2 cpbdur:2 q:35.09 aq:32.10 tex:82415 mv:34352 misc:3753 imb:2405 pmb:714 smb:481 d:s ref:0 ;
in:275 out:276 type:b dur:2 cpbdur:2 q:35.08 aq:33.26 tex:39514 mv:28488 misc:3550 imb:798 pmb:1382 smb:1420 d:s ref:0 ;
in:278 out:277 type:P dur:2 cpbdur:2 q:35.14 aq:32.41 tex:82385 mv:35368 misc:3671 imb:2535 pmb:670 smb:395 d:s ref:0 ;
in:277 out:278 type:b dur:2 cpbdur:2 q:35.11 aq:33.19 tex:38637 mv:29204 misc:3519 imb:892 pmb:1306 smb:1402 d:s ref:0 ;
in:280 out:279 type:P dur:2 cpbdur:2 q:35.17 aq:31.87 tex:81237 mv:35516 misc:3703 imb:2645 pmb:606 smb:349 d:s ref:0 ;
in:279 out:280 type:b dur:2 cpbdur:2 q:35.15 aq:33.43 tex:41022 mv:30852 misc:3494 imb:931 pmb:1314 smb:1355 d:s ref:0 ;
in:282 out:281 type:P dur:2 cpbdur:2 q:35.19 aq:31.19 tex:73486 mv:33354 misc:3720 imb:2522 pmb:632 smb:446 d:s ref:0 ;
in:281 out:282 type:b dur:2 cpbdur:2 q:35.18 aq:33.08 tex:34852 mv:27491 misc:3577 imb:796 pmb:1295 smb:1509 d:s ref:0 ;
in:284 out:283 type:P dur:2 cpbdur:2 q:35.20 aq:30.81 tex:65575 mv:32116 misc:3693 imb:2459 pmb:624 smb:517 d:s ref:0 ;
in:283 out:284 type:b dur:2 cpbdur:2 q:35.19 aq:32.60 tex:32633 mv:24700 misc:3419 imb:795 pmb:1154 smb:1651 d:s ref:0 ;
in:286 out:285 type:P dur:2 cpbdur:2 q:35.20 aq:30.89 tex:59547 mv:28939 misc:3730 imb:2226 pmb:591 smb:783 d:s ref:0 ;
in:285 out:286 type:b dur:2 cpbdur:2 q:35.20 aq:32.31 tex:31974 mv:23834 misc:3400 imb:750 pmb:1160 smb:1690 d:s ref:0 ;
in:288 out:287 type:P dur:2 cpbdur:2 q:35.21 aq:31.41 tex:64020 mv:29034 misc:3562 imb:2367 pmb:510 smb:723 d:s ref:0 ;
in:287 out:288 type:b dur:2 cpbdur:2 q:35.21 aq:32.47 tex:32477 mv:24573 misc:3470 imb:864 pmb:1137 smb:1599 d:s ref:0 ;
